fecha,producto_unificado,producto_representativo,carrefour,coope,coto,dia,disco,vea
2026-06-18,Medallon A Base De Vegetal X4 Not Burger 320g,Medallón Not burger premium flow pack 4 uni,10205.0,,10205.0,,,
2026-06-18,Medallon Not chicken burger flow pack x2 80 g.,Medallon Not chicken burger flow pack x2 80 g.,3810.0,,4629.0,,4950.0,
2026-06-18,Medallones Notco Not Burger X2 160grs,Medallón Not burger premium flow pack 2 uni,5655.0,,5655.0,,,
2026-06-18,Medallones de calabaza Not Burger 2 uni,Medallones de calabaza Not Burger 2 uni,4300.0,,,,,
2026-06-18,Medallones de espinaca Not Burger 2 uni,Medallones de espinaca Not Burger 2 uni,4300.0,,,,,
2026-06-18,Mila con provenzal Notmila 110 grs,Mila con provenzal Notmila 110 grs,3850.0,,,,,
2026-06-18,Not Burger Parrillera 220g,Medallón Not burger parrillera 2 uni,7099.0,,7099.0,5035.0,,
2026-06-18,Not Burger XL 2x120g (240g),Medallones Notco Not Burger Xl Premium X2 240grs,8445.0,6363.0,8445.0,,,
2026-06-18,Not Burguer Quick 2 U De 65 Gr,Medallón Not burger quick flow pack 2 uni,2890.0,,3509.0,3850.0,3800.0,
2026-06-18,Not Chicken Burger Crispy 2x100g,Burger Crispy 2 Un X 100 Gr Not Chicken,5999.0,,5999.0,,6500.0,
2026-06-18,Not Chicken Mila 220g,Alimento A Base De Plantas Chicken Mila Not Chicken 220g,4290.0,,6309.0,,6050.0,
2026-06-18,Not Chicken Mila con Semillas 220g,Mila con semillas NotChicken 110 grs,6309.0,,,,,
2026-06-18,Not Chicken Nuggets 300g,NotChicken Nuggets 300 Gr.,6430.0,,7945.0,5560.0,8550.0,
2026-06-18,Not Chicken Relleno Champis 240g,Medallones Notco Not Chicken Rellenos Champis X2 120grs,5230.0,7981.0,6345.0,,6750.0,
2026-06-18,Not Chicken Relleno Espinaca 240g,Medallones Notco Not Chicken Crispy Rellenos Espinaca X2 240grs,5230.0,6765.0,6345.0,,6750.0,
2026-06-18,Not Chicken Spicy 250g,Formados Notchicken Spicy Bit Con Salsa Tabasco 250grs,,7582.0,7609.0,,,
2026-06-18,Not Chicken Sticks 300g,Notchicken Sticks 300g,6430.0,,7945.0,,8600.0,
2026-06-18,Not Chorixo 240g,Chorizo Vegano Congelado x 4 Un 240 Grs Not Chorixo,7356.75,,9809.0,,10400.0,
2026-06-18,Not Mila 220g,NotMila Meat 220 Gr.,,,4959.0,4960.0,,
2026-06-18,Not Mila Chicken 220g,NotMila Chicken 220 Gr.,,,5739.0,4250.0,,
2026-06-18,Not Mila con Semillas 220g,Alimento A Base De Plantas Milanesas Con Semillas Not Mila 220g,5459.0,5648.0,5459.0,,,
2026-06-18,Not Milk Avena 1L,Bebida Vegetal Avena X 1 L Not Milk,3590.0,,3698.82,,6300.0,
2026-06-18,Not Milk Original 1L,Bebida Vegetal NOT MILK Original X 1 Lt,3590.0,,3698.82,,,
2026-06-18,Not Protein Bar Almond Salted Caramel 45g,Barra proteica Not Protein almond salted 45 grs,1700.0,,2250.0,,,
2026-06-18,Not Protein Bar Berry Pie 45g,Barra proteica Not Protein barry pie 45 grs,1700.0,,2250.0,,,
2026-06-18,Not Protein Bar Chocolate Brownie 45g,Barra proteica Not Protein chocolate 45 grs,1700.0,,2250.0,,,
2026-06-18,Not Protein Bar Crunchy Chocolemon 35g,Barra proteíca Crunchy Chocolemon Notprotein 35 grs,1850.0,,1850.0,,,
2026-06-18,Not Protein Bar Crunchy Chocomaní 35g,Barra proteica NotProtein Crunchy Chocomani 35 grs,1850.0,,1850.0,,,
2026-06-18,Not Protein Bar Crunchy Netflix 35g,Barra De Proteina Notprotein bar Crunchy Netflix X 35 Grs Not Co,1850.0,,,,2000.0,
2026-06-18,Not Protein Bar Crunchy Popcorn 35g,Not Protein Bar Crunchy POPCORN 35g,,,1850.0,,,
2026-06-18,Not Salxicha 250g,Salchicha de planta Not Salxicha 5 uni,7475.0,,,,,
