fecha,producto_unificado,producto_representativo,carrefour,coope,coto,dia,disco,vea
2025-11-01,Alfajor Maicena Felices Las Vacas 60g,Alfajor Felices Las Vacas de maicena 60 g.,1059.0,,,,,
2025-11-01,Alfajor Membrillo Felices Las Vacas 60g,Alfajor de membrillo Felices las Vacas 60 grs,1538.29,,,,,
2025-11-01,Alfajor de pistacho Felices las Vacas 60 grs,Alfajor de pistacho Felices las Vacas 60 grs,4000.0,,,,,
2025-11-01,Alim Alm Clas Felices Las Vacas 200g,Alim Alm Clas Felices Las Vacas 200g,,,,,2080.0,
2025-11-01,Bocadito de coco y datiles Felices las Vacas 22 grs,Bocadito de coco y datiles Felices las Vacas 22 grs,1200.0,,,,,
2025-11-01,Bocadito de maní y datiles Felices las Vacas 22 grs,Bocadito de maní y datiles Felices las Vacas 22 grs,1200.0,,,,,
2025-11-01,Bombón Felices Las Vacas relleno 48 g.,Bombón Felices Las Vacas relleno 48 g.,1249.0,,,,,
2025-11-01,Cremoso Base De Almendras Felices Las Vacas 500 Gr Felices Las Vacas,Cremoso Base De Almendras Felices Las Vacas 500 Gr Felices Las Vacas,,,,,5200.0,
2025-11-01,Cremoso Vegano Felices Las Vacas 500g,Cremoso vegano Felices Las Vacas 500 g.,7269.0,5690.0,7269.0,,,
2025-11-01,Dulce de Almendras Colonial Felices Las Vacas 250g,Untable A Base De Almendras Felices Las Vacas Sabor Dulce De Leche 250grs,,2150.0,,,,
2025-11-01,Fetas Veganas Sabor Danbo Felices Las Vacas 200g,Fetas veganas Felices Las Vacas sabor danbo 200 g.,2519.0,,2539.0,,,
2025-11-01,Hummus Garbanzo Felices Las Vacas 220-230g,Hummus vegano Felices Las Vacas 230 g.,3360.0,,,,,
2025-11-01,Jogurtti a base de almendras sabor durazno Felices las vacas 170 grs,Jogurtti a base de almendras sabor durazno Felices las vacas 170 grs,1739.0,,,,,
2025-11-01,Jogurtti de frutilla con base de almendras Felices las Vacas 170 g.,Jogurtti de frutilla con base de almendras Felices las Vacas 170 g.,2095.0,,,,,
2025-11-01,Medallón Arveja Chickenvil Party Felices Las Vacas 2uni,Medallón de arveja Felices las Vacas chickenvil party 2 uni,2915.0,,,,,
2025-11-01,Medallón Arveja Karnevil Party Felices Las Vacas 2uni,Medallón de arveja Felices las Vacas karnevil party 2 uni,2405.0,,,,,
2025-11-01,Medallón Soja Big Classic Felices Las Vacas 2uni,Medallón de soja Felices las Vacas big classic 2 uni,2985.0,,,,,
2025-11-01,Muzzalmendra Vegana Felices Las Vacas 500g,Muzzalmendra 500 Gr Felices Las Vacas,6955.0,,6955.0,,4940.0,
2025-11-01,Pasta Vegana Sabor Provolone Felices Las Vacas 250g,Pasta vegana Felices Las Vacas sabor provolone 250 g.,5349.0,,5399.0,,,
2025-11-01,Postre Plant Based Chocolate Felices Las Vacas 125g,Postre plant ba de chocolate Felices las Vacas 125 g.,1569.0,1450.0,,,,
2025-11-01,Postre Plant Based Dulce de Leche Felices Las Vacas 125g,Postre plant bas de dulce de leche Felices las Vacas 125 g.,1700.0,1350.0,,,,
2025-11-01,Postrecito Sabor Chocolate Vegano Felices Las Vacas,Postrecito Sabor Chocolate Vegano Felices Las Vacas,,,,,1137.5,
2025-11-01,Postrecito Sabor Dulce De Leche Vegano Felices Las Vacas,Postrecito Sabor Dulce De Leche Vegano Felices Las Vacas,,,,,1312.5,
2025-11-01,Producto Untable A Base De Almendras Felices Las Vacas Clásico 200grs,Producto Untable A Base De Almendras Felices Las Vacas Clásico 200grs,,1890.0,,,,
2025-11-01,Producto Untable A Base De Almendras Felices Las Vacas Sabor Cheddar 200grs,Producto Untable A Base De Almendras Felices Las Vacas Sabor Cheddar 200grs,,1890.0,,,,
2025-11-01,Producto Untable A Base De Almendras Felices Las Vacas Sabor Jamón Serrano 200grs,Producto Untable A Base De Almendras Felices Las Vacas Sabor Jamón Serrano 200grs,,1750.0,,,,
2025-11-01,Queso Almendra Oliva Muzzoliva Felices Las Vacas 500g,Queso Vegano Muzzoliva Felices Las Vacas 500g,8390.0,,8499.0,,,
2025-11-01,Queso En Hebras Sabor Mix Vegano Felices Las Vacas 150g,Queso En Hebras Sabor Mix Vegano Felices Las Vacas 150g,,,,,2730.0,
2025-11-01,Queso En Hebras Sabor Reggianito Vegano Felices Las Vacas 150g,Queso En Hebras Sabor Reggianito Vegano Felices Las Vacas 150g,,,,,2730.0,
2025-11-01,Queso Vegano Cheddar Fetas Felices Las Vacas 150g,Queso Vegano Cheddar En Fetas Felices Las Vacas 150g,2539.0,,2539.0,,,
2025-11-01,Queso Vegano Hebras Mix de Quesos Felices Las Vacas 150g,Queso Vegano En Hebras Mix De Quesos Felices Las Vacas 150g,,,3569.0,,,
2025-11-01,Queso Vegano Hebras Reggianito Felices Las Vacas 150g,Queso Vegano En Hebras Reggianito Felices Las Vacas 150g,,,3569.0,,,
2025-11-01,Untable Almendras Clásico Felices Las Vacas 200g,Alimento A Base De Almendra Untable Tradicional 200 Gr Felices Las Vacas,2609.0,,,,2047.5,
2025-11-01,Untable Almendras Finas Hierbas Felices Las Vacas 200g,Alim Base Alm Unt Felices Las Vacas F.hierbas 200g,2970.0,,,,2600.0,
2025-11-01,Yogur Almendras Neutro Felices Las Vacas 170g,Jogurtti neutro base de almendras 170 g.,1985.0,,,,,
2025-11-01,Yogur Plant Based Frutos Rojos Felices Las Vacas 125g,Yogur plant bas colchón de frutos rojos Felices las Vacas 125 g.,1719.0,,,,,
2025-11-01,Yogur Plant Based Mango Maracuyá Felices Las Vacas 125g,Yogur plant bas colchón mango y maracuya Felices las Vacas 125 g.,1739.0,,,,,
2025-11-01,Yogurt Con Colchon De Frutos Del Bosque Vegano Felices Las Vacas 125g,Yogurt Con Colchon De Frutos Del Bosque Vegano Felices Las Vacas 125g,,,,,1332.5,
2025-11-01,Yogurt Con Colchon De Maracuya Vegano Felices Las Vacas 125g,Yogurt Con Colchon De Maracuya Vegano Felices Las Vacas 125g,,,,,1332.5,
2025-11-01,Yogurt Sabor Natural Vegano Felices Las Vacas 170g,Yogurt Sabor Natural Vegano Felices Las Vacas 170g,,,,,1560.0,
2025-11-01,Yogurt Vegano Sabor Durazno 170 Grs Felices Las Vacas,Yogurt Vegano Sabor Durazno 170 Grs Felices Las Vacas,,,,,1560.0,
2025-11-01,Yogurt Vegano Sabor Frutilla 170 Grs Felices Las Vacas,Yogurt Vegano Sabor Frutilla 170 Grs Felices Las Vacas,,,,,1560.0,
2025-11-01,Yogurt Vegano Sabor Vainilla 170 Grs Felices Las Vacas,Yogurt Vegano Sabor Vainilla 170 Grs Felices Las Vacas,,,,,1560.0,
