fecha,producto_unificado,producto_representativo,carrefour,coope,coto,dia,disco,vea
2026-01-22,Medallon A Base De Vegetal X4 Not Burger 320g,Medallón Not Burger Premium 320 Gr X 4 Un Not Co,8600.0,,9539.0,,,8200.0
2026-01-22,Medallon Not chicken burger flow pack x2 80 g.,Medallon Not chicken burger flow pack x2 80 g.,4239.0,4503.0,4454.0,,4850.0,4600.0
2026-01-22,Medallones Notco Not Burger X2 160grs,Medallón Not burger premium flow pack 2 uni,3424.85,,5285.0,,,5900.0
2026-01-22,Mila con provenzal Notmila 110 grs,Mila con provenzal Notmila 110 grs,4239.0,,,,,
2026-01-22,Not Burger Parrillera 220g,Medallón Not burger parrillera 2 uni,6609.0,,6639.0,3978.0,7050.0,6800.0
2026-01-22,Not Burger XL 2x120g (240g),Medallón Not burger premium XL flow pack 2 uni,7749.0,,7895.0,,,8550.0
2026-01-22,Not Burguer Quick 2 U De 65 Gr,Medallon NotBurger Quick NotCo 130 Gr.,2125.5,,3274.0,1959.0,,3300.0
2026-01-22,Not Chicken Burger Crispy 2x100g,Burger Crispy 2 Un X 100 Gr Not Chicken,3753.75,,5775.0,,6400.0,5900.0
2026-01-22,Not Chicken Mila 220g,Alimento A Base De Plantas Chicken Mila Not Chicken 220g,3353.35,,5685.0,,5650.0,5350.0
2026-01-22,Not Chicken Mila con Semillas 220g,Mila con semillas NotChicken 110 grs,5685.0,5600.0,,,,
2026-01-22,Not Chicken Nuggets 300g,NotChicken Nuggets 300 Gr.,7630.0,,7639.0,4578.0,,7800.0
2026-01-22,Not Chicken Relleno Champis 240g,Medallón relleno champis NotChicken 240 grs,5715.0,,5715.0,,,
2026-01-22,Not Chicken Relleno Espinaca 240g,Medallón relleno espinaca Not chicken 240 g.,5710.0,,5715.0,3426.0,6300.0,5950.0
2026-01-22,Not Chicken Relleno Napolitana 240g,Medallones Notco Not Chicken Crispy Rellenas Napolitanas X2 0.24kgs,5715.0,6095.0,5715.0,,,
2026-01-22,Not Chicken Spicy 250g,Bocadito plant based spicy bites Not Chicken 250 g.,7319.0,,7319.0,,8100.0,
2026-01-22,Not Chicken Sticks 300g,Notchicken Sticks 300g,7269.0,,7639.0,,,7700.0
2026-01-22,Not Chorixo 240g,Chorizo Vegano X 240 Gr Not Chorixo,9250.0,,8999.0,,9500.0,
2026-01-22,Not Ice Cream Paleta Chocolate Blanco 4x240g,Paletas Heladas De Chocolate Blanco Not Icecream 4 X 240 Gr,,,5918.25,,,
2026-01-22,Not Mila 220g,Milanesas Notco Not Mila X2 220grs,,4537.0,4469.0,2664.0,,
2026-01-22,Not Mila Chicken 220g,NotMila Chicken 220 Gr.,,,5169.0,3096.0,,
2026-01-22,Not Mila con Semillas 220g,Alimento A Base De Plantas Milanesas Con Semillas Not Mila 220g,4919.0,,4919.0,,,
2026-01-22,Not Milk Avena 1L,Bebida Vegetal Avena X 1 L Not Milk,,,,,5750.0,
2026-01-22,Not Milk Original 1L,Bebida Vegetal Original X 1 L Not Milk,3640.0,,,,5750.0,
2026-01-22,Not Protein Bar Almond Salted Caramel 45g,Barra proteica Not Protein almond salted 45 grs,1406.67,,,,,
2026-01-22,Not Protein Bar Berry Pie 45g,Barra proteica Not Protein barry pie 45 grs,1406.67,,,,,
2026-01-22,Not Protein Bar Chocolate Brownie 45g,Barra proteica Not Protein chocolate 45 grs,1406.67,,,,,
2026-01-22,Not Protein Bar Crunchy Chocomaní 35g,Barra proteica NotProtein crunchy chocomani 35 grs,1810.0,,,,,
2026-01-22,Not Protein Bar Crunchy Netflix 35g,Barra De Proteina Notprotein bar Crunchy Netflix X 35 Grs Not Co,1810.0,,,,1950.0,
2026-01-22,Not Salxicha 250g,Salchicha de planta Not Salxicha 5 uni,4289.25,,,,,
