fecha,producto_unificado,producto_representativo,carrefour,coope,coto,dia,disco,vea
2025-07-21,Hamburguesa Vegetal Soja Vegetalex 300g,Hamburguesa Vegetalex Soja 300 Gr,4469.0,5190.0,,,5700.0,5300.0
2025-07-21,Hamburguesa Vegetal Tradicional Vegetalex 226g,Burger 100 Vegetal 226 Gr Vegetalex,4061.25,5800.0,5819.0,4648.0,6500.0,6050.0
2025-07-21,Hot Dogs 100% Vegetal Vegetalex 225g,Alimento a base de vegetales Vegetalex hot dog x6.,4065.0,5800.0,5819.0,4648.0,,6100.0
2025-07-21,"Medallones Vegetales Calabaza, Avena y Chía Vegetalex 300g",Medallones De Calabaza Avena Y Chia Vegetalex 300g,5189.0,3633.0,3138.74,4160.0,5800.0,5400.0
2025-07-21,Medallones Vegetales Espinaca Vegetalex 300g,Medallones De Espinaca Vegetalex 300g,5189.0,3633.0,3138.74,4160.0,5800.0,5400.0
2025-07-21,Medallones Vegetales Legumbres y Quinoa Vegetalex 300g,Medallones De Legumbres Y Quinoa Vegetalex 300g,5189.0,3633.0,3138.74,,5800.0,5400.0
2025-07-21,Medallones Vegetales Verduras Vegetalex 300g,Medallones De Verduras Vegetalex 300g,5189.0,3633.0,3138.74,,5800.0,5400.0
2025-07-21,Milanesa de Soja Calabaza Vegetalex 340g,Milanesa Vegetalex Calabaza 340 Gr Vegetalex,3999.0,4000.0,3999.0,,4600.0,4250.0
2025-07-21,Milanesa de Soja Cebolla Vegetalex 340g,Milanesa Vegetalex Cebolla 340 Gr Vegetalex,3999.0,4000.0,3999.0,,4600.0,4250.0
2025-07-21,Milanesa de Soja Espinaca Vegetalex 340g,Milanesa Vegetalex Espinaca 340 Gr Vegetalex,3999.0,4000.0,3999.0,,4600.0,4250.0
2025-07-21,Milanesa de Soja Vegetalex Tradicional 340g,Milanesa Vegetalex Tradicional 340 Gr Vegetalex,3650.0,3650.0,3699.0,2920.0,4100.0,3800.0
2025-07-21,Nuggets 100% Vegetal Vegetalex 300g,Nuggets 100 Vegetal 300 Gr Vegetalex,5425.0,5800.0,5819.0,,6550.0,6100.0
2025-07-21,Snack de Arroz Sabor Queso Vegetalex 40g,Snack De Arroz Sabor Queso Vegetalex 40g,,,1393.99,,,
2025-07-21,Snack de Arroz con Chocolate Vegetalex 60g,Snack De Arroz Con Chocolate Vegetalex 60g,,,2013.99,,,
2025-07-21,Snack de Arroz y Quinoa Vegetalex 40g,Snack De Arroz Y Quinoa Vegetalex 40g,,,1393.99,,,
