fecha,producto_unificado,producto_representativo,carrefour,coope,coto,dia,disco,vea
2026-03-07,Medallon A Base De Vegetal X4 Not Burger 320g,Medallones Notco Not Burger Premium X4 320grs,9539.0,10265.0,,,,6110.0
2026-03-07,Medallon Not chicken burger flow pack x2 80 g.,Medallon Not chicken burger flow pack x2 80 g.,4455.0,3043.95,,,4850.0,4600.0
2026-03-07,Medallones Notco Not Burger X2 160grs,Medallones Notco Not Burger X2 160grs,3523.33,5693.0,,,3965.0,3835.0
2026-03-07,Mila con provenzal Notmila 110 grs,Mila con provenzal Notmila 110 grs,2826.0,,,,,
2026-03-07,Not Burger Parrillera 220g,Medallón Not burger parrillera 2 uni,6609.0,,,6600.0,,4420.0
2026-03-07,Not Burger XL 2x120g (240g),Medallones Notco Not Burger Xl Premium X2 240grs,7895.0,8484.0,,,5687.5,5557.5
2026-03-07,Not Burguer Quick 2 U De 65 Gr,Medallon NotBurger Quick NotCo 130 Gr.,2180.0,3686.0,,3265.0,2340.0,
2026-03-07,Not Chicken Burger Crispy 2x100g,Burger Crispy 2 Un X 100 Gr Not Chicken,3850.0,3887.65,,,6400.0,5900.0
2026-03-07,Not Chicken Mila 220g,Milanesa Not Chicken Mila 110 Gr X 2 U,3279.33,5753.0,,,3575.0,3477.5
2026-03-07,Not Chicken Mila con Semillas 220g,Mila con semillas NotChicken 110 grs,6309.0,5600.0,,,,
2026-03-07,Not Chicken Nuggets 300g,NotChicken Nuggets 300 Gr.,7630.0,5216.9,,7630.0,,7800.0
2026-03-07,Not Chicken Relleno Champis 240g,Medallones Notco Not Chicken Rellenos Champis X2 120grs,5715.0,5187.65,,,,
2026-03-07,Not Chicken Relleno Espinaca 240g,Medallones Notco Not Chicken Crispy Rellenos Espinaca X2 240grs,5710.0,4397.25,,5930.0,,5950.0
2026-03-07,Not Chicken Relleno Napolitana 240g,Medallones Notco Not Chicken Crispy Rellenas Napolitanas X2 0.24kgs,,4397.25,,,,
2026-03-07,Not Chicken Spicy 250g,Bocaditos De Pollo Spicy Bites 250 Gr Not Chicken,,4928.3,,,8100.0,
2026-03-07,Not Chicken Sticks 300g,Nuggets Not chicken sticks 300 g.,7639.0,5216.9,,,8150.0,7950.0
2026-03-07,Not Chorixo 240g,Chorizo a base de planta NotChorixo 240 grs,6749.25,6958.7,,,,
2026-03-07,Not Mila 220g,Milanesas Notco Not Mila X2 220grs,,5036.0,,2990.0,,
2026-03-07,Not Mila Chicken 220g,NotMila Chicken 220 Gr.,,,,5155.0,,
2026-03-07,Not Mila con Semillas 220g,Mila con semillas NotMila 110 grs,5459.0,5648.0,,,,
2026-03-07,Not Milk Avena 1L,Bebida Vegetal Avena X 1 L Not Milk,3965.0,,,,4725.0,
2026-03-07,Not Milk Original 1L,Leche plant based Not Milk original tetra 1lt,3701.75,,,,,
2026-03-07,Not Protein Bar Almond Salted Caramel 45g,Barra proteica Not Protein almond salted 45 grs,1406.67,,,,,
2026-03-07,Not Protein Bar Berry Pie 45g,Barra proteica Not Protein barry pie 45 grs,1406.67,,,,,
2026-03-07,Not Protein Bar Chocolate Brownie 45g,Barra proteica Not Protein chocolate 45 grs,1406.67,,,,,
2026-03-07,Not Protein Bar Crunchy Chocolemon 35g,Barra proteica Crunchy chocolemon notprotein 35 grs,1850.0,,,,,
2026-03-07,Not Protein Bar Crunchy Netflix 35g,Barra De Proteina Notprotein bar Crunchy Netflix X 35 Grs Not Co,1850.0,,,,1333.33,
2026-03-07,Not Salxicha 250g,Salchicha de planta Not Salxicha 5 uni,3717.35,,,,,
