fecha,producto_unificado,producto_representativo,carrefour,coope,coto,dia,disco,vea
2025-11-27,Barra proteica NotProtein crunchy chocomani 35 grs,Barra proteica NotProtein crunchy chocomani 35 grs,1166.67,,,,,
2025-11-27,Barra proteica Notprotein crunchy netflix 35 grs,Barra proteica Notprotein crunchy netflix 35 grs,1166.67,,,,,
2025-11-27,Bebida Vegetal Original X 1 L Not Milk,Bebida Vegetal Original X 1 L Not Milk,,,,,5750.0,5300.0
2025-11-27,Medallon A Base De Vegetal X4 Not Burger 320g,Medallón Not Burger Premium 320 Gr X 4 Un Not Co,6200.35,,6200.35,,6760.0,
2025-11-27,Medallon Not chicken burger flow pack x2 80 g.,Medallon Not chicken burger flow pack x2 80 g.,2895.75,4503.0,2895.1,,3250.0,2990.0
2025-11-27,Medallon NotBurger Quick NotCo 130 Gr.,Medallon NotBurger Quick NotCo 130 Gr.,,,,3270.0,,
2025-11-27,Medallones Notco Not Burger X2 160grs,Medallón Not burger premium flow pack 2 uni,5069.0,,3435.25,,3802.5,3510.0
2025-11-27,Mila con provenzal Notmila 110 grs,Mila con provenzal Notmila 110 grs,4449.0,,,,,
2025-11-27,Not Burger Parrillera 220g,Medallones Notco Burger Estilo Parrillera Congelados X2 110grs,4133.35,4819.57,4315.35,6350.0,,
2025-11-27,Not Burger XL 2x120g (240g),Medallón Not burger premium XL flow pack 2 uni,7449.0,,5131.75,,5687.5,5265.0
2025-11-27,Not Burguer Quick 2 U De 65 Gr,Medallón Not burger quick flow pack 2 uni,3270.0,,2128.1,,,
2025-11-27,Not Chicken Burger Crispy 2x100g,Burger Crispy 2 Un X 100 Gr Not Chicken,5775.0,5751.0,3753.75,,4160.0,
2025-11-27,Not Chicken Mila 220g,Alimento A Base De Plantas Chicken Mila Not Chicken 220g,3171.35,,3695.25,,5650.0,
2025-11-27,Not Chicken Mila con Semillas 220g,Mila con semillas NotChicken 110 grs,5685.0,5600.0,,,,
2025-11-27,Not Chicken Nuggets 300g,NotChicken Nuggets 300 Gr.,4959.5,,4965.35,7630.0,,5070.0
2025-11-27,Not Chicken Relleno Champis 240g,Medallón relleno champis NotChicken 240 grs,3714.75,,3714.75,,,
2025-11-27,Not Chicken Relleno Espinaca 240g,Medallón relleno espinaca Not chicken 240 g.,5710.0,,3714.75,,4095.0,3770.0
2025-11-27,Not Chicken Relleno Napolitana 240g,Medallones Notco Not Chicken Crispy Rellenas Napolitanas X2 0.24kgs,5715.0,6095.0,,,,3770.0
2025-11-27,Not Chicken Spicy 250g,Bocadito plant based spicy bites Not Chicken 250 g.,7319.0,7290.0,4757.35,,5265.0,
2025-11-27,Not Chicken Sticks 300g,Notchicken Sticks 300g,4724.85,,4965.35,,5427.5,
2025-11-27,Not Chorixo 240g,Chorizo a base de planta NotChorixo 240 grs,6487.5,6840.0,5849.35,,,
2025-11-27,Not Ice Cream Chocolate Chip 330g,Helado Chocolate Chip NOT ICE CREAM 330 Grm,,,5394.35,,,
2025-11-27,Not Ice Cream Cookies & Cream 330g,Helado Vegetal Cookies Y Cream Not Ice 330g,,,5394.35,,,
2025-11-27,Not Ice Cream Paleta Chocolate Blanco 4x240g,Paletas Heladas De Chocolate Blanco Not Icecream 4 X 240 Gr,,,5918.25,,,
2025-11-27,Not Ice Cream Paleta Crema Americana 4x240g,Paletas Heladas De Crema Americana Not Icecream 4 X 240 Gr,,,5918.25,,,
2025-11-27,Not Mila 220g,Milanesas Notco Not Mila X2 220grs,,4537.0,2904.85,4460.0,,
2025-11-27,Not Mila Chicken 220g,NotMila Chicken 220 Gr.,,,3359.85,4000.0,,
2025-11-27,Not Mila con Semillas 220g,Alimento A Base De Plantas Milanesas Con Semillas Not Mila 220g,3197.35,5088.0,3197.35,,,
2025-11-27,Not Milk Avena 1L,Bebida Vegetal Avena X 1 L Not Milk,5600.0,,,,5750.0,
2025-11-27,Not Milk Original 1L,Leche plant based Not Milk original tetra 1lt,5600.0,,,,,
2025-11-27,Not Protein Bar Almond Salted Caramel 45g,Barra proteica Not Protein almond salted 45 grs,2045.0,,,,,
2025-11-27,Not Protein Bar Berry Pie 45g,Barra proteica Not Protein barry pie 45 grs,2045.0,,,,,
2025-11-27,Not Protein Bar Chocolate Brownie 45g,Barra proteica Not Protein chocolate 45 grs,2045.0,,,,,
2025-11-27,Not Protein Bar Crunchy Netflix 35g,Barra De Proteina Notprotein bar Crunchy Netflix X 35 Grs Not Co,,,,,1950.0,
2025-11-27,Not Salxicha 250g,Notco Not Salxicha X5 250grs,5719.0,5139.0,,,,
2025-11-27,NotMila Crispy Rellena Espinaca 240 Gr.,NotMila Crispy Rellena Espinaca 240 Gr.,,,,5710.0,,
2025-11-27,Notebook Gad-C3 Gadnic 141 I3 8GB DDR4 sodimm 512 GB SSD,Notebook Gad-C3 Gadnic 141 I3 8GB DDR4 sodimm 512 GB SSD,652499.0,,,,,
2025-11-27,"Notebook Gadnic G3 Intel Celeron 4GB RAM 128GB SSD 14.1""","Notebook Gadnic G3 Intel Celeron 4GB RAM 128GB SSD 14.1""",284749.0,,,,,
2025-11-27,Notebook Lenovo V15 G2 intel core I7 Ram 8Gb SSD 256GB FreeDOS 15.6,Notebook Lenovo V15 G2 intel core I7 Ram 8Gb SSD 256GB FreeDOS 15.6,1722149.0,,,,,
2025-11-27,Notmila Crispy Rellena Napolitana 240g (2u),Notmila Crispy Rellena Napolitana 240g (2u),,,3714.75,,,
