fecha,producto,carrefour,coope,coto,dia,disco,vea
2026-04-15,Alfajor Felices Las Vacas de chocolate 60 g.,"$ 1.419,00",,,,,
2026-04-15,Alfajor Felices Las Vacas de maicena 60 g.,"$ 1.159,00",,,,,
2026-04-15,Alfajor Felices Las Vacas de maní 60 g.,"$ 1.695,00",,,,,
2026-04-15,Alfajor de chocolate blancp Felices las Vacas 60 grs,"$ 1.538,29",,,,,
2026-04-15,Alfajor de pistacho Felices las Vacas 60 grs,"$ 4.000,00",,,,,
2026-04-15,Alim Base Alm Unt Felices Las Vacas F.hierbas 200g,,,,,$2.600,
2026-04-15,Alimento A Base De Almendra Untable Tradicional 200 Gr Felices Las Vacas,,,,,$3.450,
2026-04-15,Bocadito de coco y datiles Felices las Vacas 22 grs,"$ 1.200,00",,,,,
2026-04-15,Bocadito de maní y datiles Felices las Vacas 22 grs,"$ 1.200,00",,,,,
2026-04-15,Bocaditos Felices las Vacas de pistacho con chocolate 22 grs,"$ 3.500,00",,,,,
2026-04-15,Bombón Felices Las Vacas relleno 48 g.,"$ 827,40",,,,,
2026-04-15,Cremoso Base De Almendras Felices Las Vacas 500 Gr Felices Las Vacas,,,,,$8.600,
2026-04-15,Cremoso vegano Felices Las Vacas 500 g.,"$ 7.849,00",,,,,
2026-04-15,Dulce de almendras colonial Felices las vacas 250 g.,"$ 3.169,00",,,,,
2026-04-15,Fetas veganas Felices Las Vacas sabor danbo 200 g.,"$ 2.799,00",,,,,
2026-04-15,Hummus De Garbanzo Vegano Felices Las Vacas 220grs,,"$$2.290,00",,,,
2026-04-15,Hummus vegano Felices Las Vacas 230 g.,"$ 3.360,00",,,,,
2026-04-15,Jogurtti neutro base de almendras 170 g.,"$ 2.179,00",,,,,
2026-04-15,Jogurtti vainilla base de almendras Felices las vacas 170 g.,"$ 2.039,00",,,,,
2026-04-15,Medallón de arveja Felices las Vacas chickenvil party 2 uni,"$ 3.209,00",,,,,
2026-04-15,Medallón de arveja Felices las Vacas karnevil party 2 uni,"$ 2.645,00",,,,,
2026-04-15,Medallón de soja Felices las Vacas big classic 2 uni,"$ 3.285,00",,,,,
2026-04-15,Muzzalmendra 500 Gr Felices Las Vacas,,,,,$8.200,
2026-04-15,Muzzalmendra vegana Felices Las Vacas 500 g.,"$ 7.510,00",,,,,
2026-04-15,Pepas de membirllo Felices las Vacas 300 grs,"$ 3.000,00",,,,,
2026-04-15,Postre plant ba de chocolate Felices las Vacas 125 g.,"$ 1.729,00",,,,,
2026-04-15,Postre plant bas de dulce de leche Felices las Vacas 125 g.,"$ 1.850,00",,,,,
2026-04-15,Producto Vegetal Cremoso Felices Las Vacas Cilindro 500grs,,"$$7.190,00",,,,
2026-04-15,Queso En Hebras Sabor Mix Vegano Felices Las Vacas 150g,,,,,$4.200,
2026-04-15,Queso cheddar en fetas Felices las Vacas 150 g.,"$ 2.669,00",,,,,
2026-04-15,Queso de almendra con oliva muzzoliva Felices las Vacas 500 grs,"$ 8.390,00",,,,,
2026-04-15,Untabla clásico cremoso Felices las vacas 200 g.,"$ 2.869,00",,,,,
2026-04-15,Untable A Base De Almendras Felices Las Vacas Sabor Dulce De Leche 250grs,,"$$2.469,00",,,,
2026-04-15,Untable fantastique finas hierbas Felices las vacas 200 g.,"$ 3.269,00",,,,,
2026-04-15,Yogur plant bas colchón de frutos de bosque Felices las Vacas 125 g.,"$ 1.890,00",,,,,
2026-04-15,Yogur plant bas colchón mango y maracuya Felices las Vacas 125 g.,"$ 1.915,00",,,,,
2026-04-15,Yogurt Sabor Natural Vegano Felices Las Vacas 170g,,,,,$2.300,
