fecha,producto,carrefour,coope,coto,dia,disco,vea
2026-07-07,Alimento A Base De Plantas Chicken Mila Not Chicken 220g,,,"$6.757,00",,,
2026-07-07,Alimento A Base De Plantas Milanesas Con Semillas Not Mila 220g,,,"$5.900,00",,,
2026-07-07,Barra de Proteína Crunchy Sabor Popcorn 35 Grs Notprotein Bar,,,,,"$2.000,00",
2026-07-07,Barra de Proteína NotCo Crunchy Sabor Choco Lemon 35 Grs,,,,,"$2.050,00",
2026-07-07,Barra de Proteína Sabor Almond Salted Caramel 45 Grs Notprotein Bar,,,,,"$2.450,00",$2.250
2026-07-07,Barra de Proteína Sabor Berry Pie 45 Grs Notprotein Bar,,,,,"$2.450,00",$2.250
2026-07-07,Barra de Proteína Sabor Chocolate Brownie 45 Grs Notprotein Bar,,,,,"$2.450,00",$2.250
2026-07-07,Barra proteica Not Protein almond salted 45 grs,"$ 1.498,99",,,,,
2026-07-07,Barra proteica Not Protein barry pie 45 grs,"$ 1.498,99",,,,,
2026-07-07,Barra proteica Not Protein chocolate 45 grs,"$ 1.498,99",,,,,
2026-07-07,Barra proteica NotProtein Crunchy Chocomani 35 grs,"$ 1.850,00",,,,,
2026-07-07,Barra proteíca Crunchy Chocolemon Notprotein 35 grs,"$ 1.850,00",,,,,
2026-07-07,Barra proteíca Notprotein Crunchy Netflix 35 grs,"$ 1.850,00",,,,,
2026-07-07,Bebida Vegetal NOT MILK Original X 1 Lt,,,"$3.698,33",,,
2026-07-07,Bebida Vegetal Sabor Avena 1 Lts Not Milk,,,,,"$6.300,00",
2026-07-07,Bebida a base de avena NOT MILK 1L,,,"$3.698,33",,,
2026-07-07,Burger Crispy 2 Un X 100 Gr Not Chicken,,,,,"$6.800,00",
2026-07-07,Carne Vegana Sabor Tradicional Parrillera x 2 Un 220 Grs Notburguer,,,,,"$8.000,00",
2026-07-07,Chorizo Vegano Congelado x 4 Un 240 Grs Not Chorixo,,,,,"$10.400,00",
2026-07-07,Chorizo a base de planta NotChorixo 240 grs,"$ 7.356,75",,,,,
2026-07-07,Formados Notchicken Spicy Bit Con Salsa Tabasco 250grs,,"$7.582,00",,,,
2026-07-07,Hamburguesa Vegana Quick x 2 Un 130 Grs Notburguer,,,,,"$3.800,00",
2026-07-07,Leche de avena Not Milk tetra 1 lt,"$ 5.695,00",,,,,
2026-07-07,Leche plant based Not Milk original tetra 1lt,"$ 5.695,00",,,,,
2026-07-07,Medallon Not chicken burger flow pack x2 80 g.,"$ 4.629,00",,,,,
2026-07-07,Medallon Notchicken Burger 160g (2u),,,"$5.191,00",,,
2026-07-07,Medallon Notchicken Burger Crispy 200g (2u),,,"$6.737,00",,,
2026-07-07,Medallones Notco Not Burger Xl Premium X2 240grs,,"$8.779,00",,,,
2026-07-07,Medallones Notco Not Chicken Crispy Rellenos Espinaca X2 240grs,,"$6.790,00",,,,
2026-07-07,Medallones Notco Not Chicken Rellenos Champis X2 120grs,,"$6.990,00",,,,
2026-07-07,Medallones de calabaza Not Burger 2 uni,"$ 3.214,25",,,,,
2026-07-07,Medallones de espinaca Not Burger 2 uni,"$ 3.214,25",,,,,
2026-07-07,Medallón Not burger parrillera 2 uni,"$ 4.969,00",,,,,
2026-07-07,Medallón Not burger premium XL flow pack 2 uni,"$ 5.911,50",,,,,
2026-07-07,Medallón Not burger premium flow pack 2 uni,"$ 3.958,50",,,,,
2026-07-07,Medallón Not burger premium flow pack 4 uni,"$ 7.143,50",,,,,
2026-07-07,Medallón Not burger quick flow pack 2 uni,"$ 2.449,00",,,,,
2026-07-07,Medallón NotBurger Parrillera NotCo 220 Gr.,,,,$ 7.100,,
2026-07-07,Medallón NotBurger Quick NotCo 130 Gr.,,,,$ 3.500,,
2026-07-07,Medallón Notburger Notco 160g (2u),,,"$6.456,00",,,
2026-07-07,Medallón Notburger Notco 320g (4u),,,"$10.720,00",,,
2026-07-07,Medallón Notburger Parrillera Notco 220g (2u),,,"$8.042,00",,,
2026-07-07,Medallón Notburger Quick Notco 130g (2u),,,"$3.932,00",,,
2026-07-07,Medallón Sabor Calabaza x 2 Un 150 Grs NotCo,,,,,"$6.850,00",
2026-07-07,Medallón Sabor Tradicional Carne Vegana x 2 Un 160 Grs Notburguer,,,,,"$6.050,00",$5.900
2026-07-07,Medallón Sabor Tradicional Vegano x 4 Un 320 Grs Notburguer,,,,,"$11.300,00",
2026-07-07,Medallón Xl Notburger Notco 240g (2u),,,"$9.215,00",,,
2026-07-07,Medallón crispy Not chicken burger flowpack x2 100 g.,"$ 5.999,00",,,,,
2026-07-07,Medallón de Espinaca Congelado x 2 Un 150 Grs Notburguer,,,,,"$4.900,00",
2026-07-07,Medallón relleno champis NotChicken 240 grs,"$ 6.345,00",,,,,
2026-07-07,Medallón relleno espinaca Not chicken 240 g.,"$ 6.345,00",,,,,
2026-07-07,Mila con provenzal Notmila 110 grs,"$ 4.900,00",,,,,
2026-07-07,Mila con semillas NotChicken 110 grs,"$ 6.309,00",,,,,
2026-07-07,Mila con semillas NotMila 110 grs,"$ 5.459,00",,,,,
2026-07-07,Milanesa Not Chicken Mila 110 Gr X 2 U,,,,,"$6.400,00",
2026-07-07,Milanesa Sabor Semillas Congelada x 2 Un 220 Grs Notco,,,,,"$5.850,00",$5.500
2026-07-07,Not Chicken Burger 2 Un X 80 Gr Not Chicken,,,,,"$5.100,00",
2026-07-07,Not Chicken Crispy The Not Co Rellena Espinaca 240 Gr,,,,,"$6.750,00",
2026-07-07,Not Protein Bar Almond Salted Caramel 45g,,,"$2.250,00",,,
2026-07-07,Not Protein Bar Berry Pie 45g,,,"$2.250,00",,,
2026-07-07,Not Protein Bar Chocolate Brownie 45g,,,"$2.250,00",,,
