fecha,producto,carrefour,coope,coto,dia,disco,vea
2026-06-20,Alfajor Felices Las Vacas de chocolate 60 g.,"$ 1.985,00",,,,,
2026-06-20,Alfajor Felices Las Vacas de maní 60 g.,"$ 2.370,00",,,,,
2026-06-20,Alfajor de chocolate blanco Felices las Vacas 60 grs,"$ 1.969,00",,,,,
2026-06-20,Alfajor de maicena Felices Las Vacas 60 grs,"$ 1.580,00",,,,,
2026-06-20,Alfajor de membrillo Felices las Vacas 60 grs,"$ 1.930,00",,,,,
2026-06-20,Alfajor de pistacho Felices las Vacas 60 grs,"$ 4.489,00",,,,,
2026-06-20,Alim Base Alm Unt Felices Las Vacas F.hierbas 200g,,,,,$2.600,
2026-06-20,Bocadito de coco y datiles Felices las Vacas 22 grs,"$ 1.056,00",,,,,
2026-06-20,Bocadito de maní y datiles Felices las Vacas 22 grs,"$ 1.320,00",,,,,
2026-06-20,Bombón Felices Las Vacas relleno 48 g.,"$ 1.875,00",,,,,
2026-06-20,Cremoso Base De Almendras Felices Las Vacas 500 Gr Felices Las Vacas,,,,,$8.600,
2026-06-20,Cremoso vegano Felices Las Vacas 500 g.,"$ 7.849,00",,,,,
2026-06-20,Fetas veganas Felices Las Vacas sabor danbo 200 g.,"$ 2.799,00",,,,,
2026-06-20,Hummus De Garbanzo Vegano Felices Las Vacas 220grs,,"$$2.290,00",,,,
2026-06-20,Hummus vegano Felices Las Vacas 230 g.,"$ 3.360,00",,,,,
2026-06-20,Jogurtti neutro base de almendras 170 g.,"$ 2.249,00",,,,,
2026-06-20,Jogurtti vainilla base de almendras Felices las vacas 170 g.,"$ 2.100,00",,,,,
2026-06-20,Medallón de arveja Felices las Vacas chickenvil party 2 uni,"$ 3.305,00",,,,,
2026-06-20,Muzzalmendra 500 Gr Felices Las Vacas,,,,,$8.200,
2026-06-20,Muzzalmendra vegana Felices Las Vacas 500 g.,"$ 7.510,00",,,,,
2026-06-20,Pepas de membirllo Felices las Vacas 300 grs,"$ 2.479,20",,,,,
2026-06-20,Postre plant bas de dulce de leche Felices las Vacas 125 g.,"$ 1.779,00",,,,,
2026-06-20,Postrecito Felices Las Vacas Sabor Chocolate 125grs,,"$$1.790,00",,,,
2026-06-20,Postrecito Felices Las Vacas Sabor Dulce De Leche 125grs,,"$$1.569,00",,,,
2026-06-20,Producto Untable A Base De Almendras Felices Las Vacas Clásico 200grs,,"$$2.590,00",,,,
2026-06-20,Producto Untable A Base De Almendras Felices Las Vacas Sabor Cheddar 200grs,,"$$2.590,00",,,,
2026-06-20,Producto Untable A Base De Almendras Felices Las Vacas Sabor Jamón Serrano 200grs,,"$$2.290,00",,,,
2026-06-20,Producto Vegetal Cremoso Felices Las Vacas Cilindro 500grs,,"$$7.190,00",,,,
2026-06-20,Queso En Hebras Sabor Mix Vegano Felices Las Vacas 150g,,,,,$4.200,
2026-06-20,Queso cheddar en fetas Felices las Vacas 150 g.,"$ 1.599,00",,,,,
2026-06-20,Untabla clásico cremoso Felices las vacas 200 g.,"$ 3.050,00",,,,,
2026-06-20,Untable A Base De Almendras Felices Las Vacas Sabor Dulce De Leche 250grs,,"$$2.469,00",,,,
2026-06-20,Untable fantastique finas hierbas Felices las vacas 200 g.,"$ 3.365,00",,,,,
2026-06-20,Yogur plant bas colchón de frutos de bosque Felices las Vacas 125 g.,"$ 1.949,00",,,,,
2026-06-20,Yogur plant bas colchón mango y maracuya Felices las Vacas 125 g.,"$ 2.050,00",,,,,
2026-06-20,Yogurt Sabor Natural Vegano Felices Las Vacas 170g,,,,,$2.300,
