fecha,producto,carrefour,coope,coto,dia,disco,vea
2026-06-28,Barra De Proteina Crunchy Chocomani X 35 Grs Notprotein bar,,,,,"$2.000,00",
2026-06-28,Barra De Proteina Notprotein bar Crunchy Netflix X 35 Grs Not Co,,,,,"$2.000,00",
2026-06-28,Barra De Proteinan bar Almond Salted X 45 Gr Notprotei,,,,,"$2.450,00",$2.250
2026-06-28,Barra De Proteina bar Berry Pie X 45 Gr Notprotein,,,,,"$2.450,00",$2.250
2026-06-28,Barra De Proteina bar Chocolate X 45 Gr Notprotein,,,,,"$2.450,00",$2.250
2026-06-28,Barra proteica Not Protein almond salted 45 grs,"$ 2.250,00",,,,,
2026-06-28,Barra proteica Not Protein barry pie 45 grs,"$ 2.250,00",,,,,
2026-06-28,Barra proteica Not Protein chocolate 45 grs,"$ 2.250,00",,,,,
2026-06-28,Barra proteica NotProtein Crunchy Chocomani 35 grs,"$ 1.385,00",,,,,
2026-06-28,Barra proteíca Crunchy Chocolemon Notprotein 35 grs,"$ 1.385,00",,,,,
2026-06-28,Barra proteíca Notprotein Crunchy Netflix 35 grs,"$ 1.385,00",,,,,
2026-06-28,Bebida Vegetal Avena X 1 L Not Milk,,,,,"$6.300,00",
2026-06-28,Burger Crispy 2 Un X 100 Gr Not Chicken,,,,,"$6.800,00",
2026-06-28,Carne Vegana Sabor Tradicional Parrillera x 2 Un 220 Grs Notburguer,,,,,"$8.000,00",
2026-06-28,Chorizo Vegano Congelado x 4 Un 240 Grs Not Chorixo,,,,,"$10.400,00",
2026-06-28,Chorizo a base de planta NotChorixo 240 grs,"$ 7.356,75",,,,,
2026-06-28,Formados Notchicken Spicy Bit Con Salsa Tabasco 250grs,,"$7.582,00",,,,
2026-06-28,Leche de avena Not Milk tetra 1 lt,"$ 5.695,00",,,,,
2026-06-28,Leche plant based Not Milk original tetra 1lt,"$ 5.695,00",,,,,
2026-06-28,Medallon Not chicken burger flow pack x2 80 g.,"$ 3.240,30",,,,,
2026-06-28,Medallones Notco Not Burger Xl Premium X2 240grs,,"$8.484,00",,,,
2026-06-28,Medallones Notco Not Chicken Crispy Rellenos Espinaca X2 240grs,,"$6.765,00",,,,
2026-06-28,Medallones Notco Not Chicken Rellenos Champis X2 120grs,,"$7.981,00",,,,
2026-06-28,Medallones de calabaza Not Burger 2 uni,"$ 2.795,00",,,,,
