fecha,producto,carrefour,coope,coto,dia,disco,vea
2026-03-16,Barra De Proteina Notprotein bar Crunchy Netflix X 35 Grs Not Co,,,,,$2.000,
2026-03-16,Barra proteica Crunchy chocolemon notprotein 35 grs,"$ 1.206,67",,,,,
2026-03-16,Barra proteica Not Protein almond salted 45 grs,"$ 2.250,00",,,,,
2026-03-16,Barra proteica Not Protein barry pie 45 grs,"$ 2.250,00",,,,,
2026-03-16,Barra proteica Not Protein chocolate 45 grs,"$ 2.250,00",,,,,
2026-03-16,Barra proteica NotProtein crunchy chocomani 35 grs,"$ 1.206,67",,,,,
2026-03-16,Barra proteica Notprotein crunchy netflix 35 grs,"$ 1.206,67",,,,,
2026-03-16,Bebida Vegetal Avena X 1 L Not Milk,,,,,$6.300,
2026-03-16,Bocaditos De Pollo Spicy Bites 250 Gr Not Chicken,,,,,$8.100,
2026-03-16,Burger Crispy 2 Un X 100 Gr Not Chicken,,,,,$6.400,$5.900
2026-03-16,Chorizo a base de planta NotChorixo 240 grs,"$ 6.749,25",,,,,
2026-03-16,Formados Notchicken Spicy Bit Con Salsa Tabasco 250grs,,"$$7.582,00",,,,
2026-03-16,Leche de avena Not Milk tetra 1 lt,"$ 6.100,00",,,,,
2026-03-16,Leche plant based Not Milk original tetra 1lt,"$ 5.695,00",,,,,
2026-03-16,Medallon Not chicken burger flow pack x2 80 g.,"$ 4.455,00",,,,,
2026-03-16,Medallon NotBurger Quick NotCo 130 Gr.,,,,$ 2.275,,
2026-03-16,Medallones Notco Not Burger Premium X4 320grs,,"$$10.265,00",,,,
2026-03-16,Medallones Notco Not Burger X2 160grs,,"$$5.693,00",,,,
2026-03-16,Medallones Notco Not Burger Xl Premium X2 240grs,,"$$8.484,00",,,,
2026-03-16,Medallones Notco Not Chicken Crispy Rellenos Espinaca X2 240grs,,"$$6.765,00",,,,
2026-03-16,Medallones Notco Not Chicken Rellenos Champis X2 120grs,,"$$7.981,00",,,,
2026-03-16,Medallón Not Burger Premium 320 Gr X 4 Un Not Co,,,,,$11.050,
2026-03-16,Medallón Not burger parrillera 2 uni,"$ 4.406,00",,,,,
2026-03-16,Medallón Not burger premium XL flow pack 2 uni,"$ 7.749,00",,,,,
2026-03-16,Medallón Not burger premium flow pack 2 uni,"$ 5.285,00",,,,,
2026-03-16,Medallón Not burger premium flow pack 4 uni,"$ 6.332,67",,,,,
2026-03-16,Medallón Not burger quick flow pack 2 uni,"$ 3.270,00",,,,,
2026-03-16,Medallón NotBurger Parrillera NotCo 220 Gr.,,,,$ 4.615,,
2026-03-16,Medallón The Not Co Premium Not Burger 160 Gr X 2 U,,,,,$6.100,
2026-03-16,Medallón The Not Co Premium Not Burger 240 Gr X 2 U,,,,,$8.750,$8.550
2026-03-16,Medallón crispy Not chicken burger flowpack x2 100 g.,"$ 5.775,00",,,,,
2026-03-16,Medallón relleno champis NotChicken 240 grs,"$ 3.810,00",,,,,
2026-03-16,Medallón relleno espinaca Not chicken 240 g.,"$ 5.710,00",,,,,
2026-03-16,Mila con provenzal Notmila 110 grs,"$ 2.826,00",,,,,
2026-03-16,Mila con semillas NotChicken 110 grs,"$ 6.309,00",,,,,
2026-03-16,Mila con semillas NotMila 110 grs,"$ 5.459,00",,,,,
2026-03-16,Milanesa Not Chicken Mila 110 Gr X 2 U,,,,,$5.500,
2026-03-16,Milanesas Notco Not Chicken Mila X2 220grs,,"$$5.753,00",,,,
2026-03-16,Milanesas Notco Not Mila X2 220grs,,"$$5.036,00",,,,
2026-03-16,Not Chicken Burger 2 Un X 80 Gr Not Chicken,,,,,$4.850,$4.600
2026-03-16,Not Chicken Crispy The Not Co Rellena Espinaca 240 Gr,,,,,$6.300,$5.950
2026-03-16,NotChicken Nuggets 300 Gr.,,,,"$ 5.167,50",,
2026-03-16,NotChickenMila 2.0 220 g.,"$ 3.439,33",,,,,
2026-03-16,NotMila Chicken 220 Gr.,,,,$ 3.354,,
2026-03-16,NotMila Crispy Rellena Espinaca 240 Gr.,,,,$ 5.930,,
2026-03-16,NotMila Meat 220 Gr.,,,,$ 3.224,,
2026-03-16,Notburger The Not Co Parrillera 110 Gr,,,,,$7.200,
2026-03-16,Notchicken Burger Crispy X2 200grs,,"$$5.981,00",,,,
2026-03-16,Notco Not Chorixo X4 240grs,,"$$9.941,00",,,,
2026-03-16,Notebook Gadnic 14 Pulgadas Intel Celeron N4020 RAM 4GB SSD 128GB Cámara Frontal,"$ 422.368,00",,,,,
2026-03-16,"Notebook Samsung Galaxy Book 3 15,6"" i3 8gb Ram 256gb 120hz Silver","$ 940.049,00",,,,,
2026-03-16,Notmila Notco Con Semillas 220grs,,"$$5.648,00",,,,
2026-03-16,Nuggets 300 Gr Not Chicken,,,,,$8.150,$7.800
2026-03-16,Nuggets Not chicken en bolsa 300 g.,"$ 5.086,67",,,,,
2026-03-16,Nuggets Not chicken sticks 300 g.,"$ 7.639,00",,,,,
2026-03-16,Nuggets Notchicken Notco 0.3kgs,,"$$8.026,00",,,,
2026-03-16,Nuggets Notco Not Chicken Sticks Con Hierbas Congelados 300grs,,"$$8.026,00",,,,
2026-03-16,Salchicha de planta Not Salxicha 5 uni,"$ 5.719,00",,,,,
2026-03-16,Sticks 300 Gr Not Chicken,,,,,$8.150,$7.950
