fecha,producto,carrefour,coope,coto,dia,disco,vea
2025-12-02,Alimento A Base De Plantas Chicken Mila Not Chicken 220g,,,"$3.695,25",,,
2025-12-02,Alimento A Base De Plantas Milanesas Con Semillas Not Mila 220g,,,"$3.197,35",,,
2025-12-02,Barra De Proteina Notprotein bar Crunchy Netflix X 35 Grs Not Co,,,,,$1.950,
2025-12-02,Barra proteica Not Protein almond salted 45 grs,"$ 2.250,00",,,,,
2025-12-02,Barra proteica Not Protein barry pie 45 grs,"$ 2.250,00",,,,,
2025-12-02,Barra proteica Not Protein chocolate 45 grs,"$ 2.250,00",,,,,
2025-12-02,Barra proteica NotProtein crunchy chocomani 35 grs,"$ 1.166,67",,,,,
2025-12-02,Barra proteica Notprotein crunchy netflix 35 grs,"$ 1.166,67",,,,,
2025-12-02,Bebida Vegetal Avena X 1 L Not Milk,,,,,$5.750,
2025-12-02,Bebida Vegetal Original X 1 L Not Milk,,,,,$5.750,$5.300
2025-12-02,Bocadito plant based spicy bites Not Chicken 250 g.,"$ 7.319,00",,,,,
2025-12-02,Bocaditos De Pollo Spicy Bites 250 Gr Not Chicken,,,,,$8.100,
2025-12-02,Burger Crispy 2 Un X 100 Gr Not Chicken,,,,,$6.400,$5.900
2025-12-02,Chicken Crispy Rellena Champis X 240 Gr Not Chicken,,,,,$6.300,
2025-12-02,Chorizo Vegano X 240 Gr Not Chorixo,,,,,$8.900,
2025-12-02,Chorizo a base de planta NotChorixo 240 grs,"$ 6.487,50",,,,,
2025-12-02,Formados Notchicken Spicy Bit Con Salsa Tabasco 250grs,,"$$7.290,00",,,,
2025-12-02,Helado Chocolate Chip NOT ICE CREAM 330 Grm,,,"$5.394,35",,,
2025-12-02,Leche de avena Not Milk tetra 1 lt,"$ 5.600,00",,,,,
2025-12-02,Leche plant based Not Milk original tetra 1lt,"$ 5.600,00",,,,,
2025-12-02,Medallon Not chicken burger flow pack x2 80 g.,"$ 2.895,75",,,,,
2025-12-02,Medallon NotBurger Quick NotCo 130 Gr.,,,,$ 3.270,,
2025-12-02,Medallon Notchicken Burger 160g (2u),,,"$2.895,10",,,
2025-12-02,Medallon Notchicken Burger Crispy 200g (2u),,,"$3.753,75",,,
2025-12-02,Medallones Notco Burger Estilo Parrillera Congelados X2 110grs,,"$$4.819,57",,,,
2025-12-02,Medallones Notco Not Chicken Crispy Rellenas Napolitanas X2 0.24kgs,,"$$6.095,00",,,,
2025-12-02,Medallón Not Burger Premium 320 Gr X 4 Un Not Co,,,,,$10.400,$9.600
2025-12-02,Medallón Not burger parrillera 2 uni,"$ 4.133,35",,,,,
2025-12-02,Medallón Not burger premium XL flow pack 2 uni,"$ 7.449,00",,,,,
2025-12-02,Medallón Not burger premium flow pack 2 uni,"$ 5.069,00",,,,,
2025-12-02,Medallón Not burger premium flow pack 4 uni,"$ 6.200,35",,,,,
2025-12-02,Medallón Not burger quick flow pack 2 uni,"$ 3.270,00",,,,,
2025-12-02,Medallón Not chicken rellena flow pack 2 uni,"$ 5.715,00",,,,,
2025-12-02,Medallón NotBurger Parrillera NotCo 220 Gr.,,,,$ 6.350,,
2025-12-02,Medallón Notburger Notco 160g (2u),,,"$3.435,25",,,
