fecha,producto,carrefour,coope,coto,dia,disco,vea
2025-10-14,Alfajor Felices Las Vacas de chocolate 60 g.,"$ 1.289,00",,,,,
2025-10-14,Alfajor Felices Las Vacas de maicena 60 g.,"$ 1.059,00",,,,,
2025-10-14,Alfajor Felices Las Vacas de maní 60 g.,"$ 1.539,00",,,,,
2025-10-14,Alfajor de membrillo Felices las Vacas 60 grs,"$ 1.538,29",,,,,
2025-10-14,Alfajor de pistacho Felices las Vacas 60 grs,"$ 4.000,00",,,,,
2025-10-14,Alim Alm Clas Felices Las Vacas 200g,,,,,$3.050,
2025-10-14,Alim Base Alm Unt Felices Las Vacas F.hierbas 200g,,,,,$2.600,
2025-10-14,Alimento A Base De Almendra Untable Cheddar 200 Gr Felices Las Vacas,,,,,$2.850,
2025-10-14,Bocadito de coco y datiles Felices las Vacas 22 grs,"$ 1.200,00",,,,,
2025-10-14,Bocadito de maní y datiles Felices las Vacas 22 grs,"$ 1.200,00",,,,,
2025-10-14,Bombón Felices Las Vacas relleno 48 g.,"$ 1.249,00",,,,,
2025-10-14,Dulce de almendras colonial Felices las vacas 250 g.,"$ 2.885,00",,,,,
2025-10-14,Fetas veganas Felices Las Vacas sabor danbo 200 g.,"$ 2.519,00",,,,,
2025-10-14,Hummus vegano Felices Las Vacas 230 g.,"$ 3.360,00",,,,,
2025-10-14,Jogurtti de frutilla con base de almendras Felices las Vacas 170 g.,"$ 2.095,00",,,,,
2025-10-14,Jogurtti neutro base de almendras 170 g.,"$ 1.985,00",,,,,
2025-10-14,Jogurtti vainilla base de almendras Felices las vacas 170 g.,"$ 1.855,00",,,,,
2025-10-14,Medallón de arveja Felices las Vacas karnevil party 2 uni,"$ 2.405,00",,,,,
2025-10-14,Muzzalmendra vegana Felices Las Vacas 500 g.,"$ 6.089,00",,,,,
2025-10-14,Pasta vegana Felices Las Vacas sabor provolone 250 g.,"$ 4.685,00",,,,,
2025-10-14,Postre plant ba de chocolate Felices las Vacas 125 g.,"$ 1.569,00",,,,,
2025-10-14,Postre plant bas de dulce de leche Felices las Vacas 125 g.,"$ 1.600,00",,,,,
2025-10-14,Postrecito Felices Las Vacas Sabor Chocolate 125grs,,"$$1.450,00",,,,
2025-10-14,Postrecito Felices Las Vacas Sabor Dulce De Leche 125grs,,"$$1.350,00",,,,
2025-10-14,Postrecito Sabor Chocolate Vegano Felices Las Vacas,,,,,$1.650,
2025-10-14,Postrecito Sabor Dulce De Leche Vegano Felices Las Vacas,,,,,"$1.237,5",
2025-10-14,Producto Untable A Base De Almendras Felices Las Vacas Clásico 200grs,,"$$1.890,00",,,,
2025-10-14,Producto Untable A Base De Almendras Felices Las Vacas Sabor Cheddar 200grs,,"$$1.890,00",,,,
2025-10-14,Producto Untable A Base De Almendras Felices Las Vacas Sabor Jamón Serrano 200grs,,"$$1.750,00",,,,
2025-10-14,Producto Vegetal Felices Las Vacas Sabor Provolone 250grs,,"$$3.990,00",,,,
2025-10-14,Queso En Hebras Sabor Mix Vegano Felices Las Vacas 150g,,,,,$4.000,
2025-10-14,Queso En Hebras Sabor Reggianito Vegano Felices Las Vacas 150g,,,,,$4.000,
2025-10-14,Queso Vegano Cheddar En Fetas Felices Las Vacas 150g,,,"$2.409,00",,,
2025-10-14,Queso Vegano Danbo En Fetas Felices Las Vacas 150g,,,"$2.519,00",,,
2025-10-14,Queso Vegano En Hebras Mix De Quesos Felices Las Vacas 150g,,,"$3.515,00",,,
2025-10-14,Queso Vegano En Hebras Reggianito Felices Las Vacas 150g,,,"$3.379,00",,,
2025-10-14,Queso Vegano FELICES LAS VACAS Cremoso Felices 500 Gr,,,"$6.589,00",,,
2025-10-14,Queso Vegano FELICES LAS VACAS Mozzarella 500 Gr,,,"$6.089,00",,,
2025-10-14,Queso Vegano FELICES LAS VACAS Provolone 250 Gr,,,"$4.685,00",,,
2025-10-14,Queso Vegano Muzzoliva Felices Las Vacas 500g,,,"$7.625,00",,,
2025-10-14,Queso cheddar en fetas Felices las Vacas 150 g.,"$ 2.409,00",,,,,
2025-10-14,Untabla clásico cremoso Felices las vacas 200 g.,"$ 2.609,00",,,,,
2025-10-14,Untable A Base De Almendras Felices Las Vacas Sabor Dulce De Leche 250grs,,"$$2.150,00",,,,
2025-10-14,Untable fantastique finas hierbas Felices las vacas 200 g.,"$ 2.970,00",,,,,
2025-10-14,Yogur plant bas colchón de frutos rojos Felices las Vacas 125 g.,"$ 1.719,00",,,,,
2025-10-14,Yogurt Con Colchon De Frutos Del Bosque Vegano Felices Las Vacas 125g,,,,,$1.950,
2025-10-14,Yogurt Con Colchon De Maracuya Vegano Felices Las Vacas 125g,,,,,$1.950,
2025-10-14,Yogurt Sabor Natural Vegano Felices Las Vacas 170g,,,,,$2.300,
2025-10-14,Yogurt Vegano Sabor Durazno 170 Grs Felices Las Vacas,,,,,$2.300,
2025-10-14,Yogurt Vegano Sabor Frutilla 170 Grs Felices Las Vacas,,,,,$2.300,
2025-10-14,Yogurt Vegano Sabor Vainilla 170 Grs Felices Las Vacas,,,,,$2.300,
