fecha,producto,carrefour,coope,coto,dia,disco,vea
2026-06-15,Alfajor Felices Las Vacas de chocolate 60 g.,"$ 1.955,00",,,,,
2026-06-15,Alfajor de chocolate blanco Felices las Vacas 60 grs,"$ 1.969,00",,,,,
2026-06-15,Alfajor de maicena Felices Las Vacas 60 grs,"$ 1.580,00",,,,,
2026-06-15,Alfajor de pistacho Felices las Vacas 60 grs,"$ 4.489,00",,,,,
2026-06-15,Alim Base Alm Unt Felices Las Vacas F.hierbas 200g,,,,,$2.600,
2026-06-15,Bocadito de coco y datiles Felices las Vacas 22 grs,"$ 1.320,00",,,,,
2026-06-15,Bocadito de maní y datiles Felices las Vacas 22 grs,"$ 1.320,00",,,,,
2026-06-15,Bombón Felices Las Vacas relleno 48 g.,"$ 1.875,00",,,,,
2026-06-15,Cremoso Base De Almendras Felices Las Vacas 500 Gr Felices Las Vacas,,,,,$8.600,
2026-06-15,Cremoso vegano Felices Las Vacas 500 g.,"$ 7.849,00",,,,,
2026-06-15,Dulce de almendras colonial Felices las vacas 250 g.,"$ 3.269,00",,,,,
2026-06-15,Fetas veganas Felices Las Vacas sabor danbo 200 g.,"$ 2.799,00",,,,,
2026-06-15,Hummus De Garbanzo Vegano Felices Las Vacas 220grs,,"$$2.290,00",,,,
2026-06-15,Hummus vegano Felices Las Vacas 230 g.,"$ 3.360,00",,,,,
2026-06-15,Jogurtti neutro base de almendras 170 g.,"$ 2.249,00",,,,,
2026-06-15,Jogurtti vainilla base de almendras Felices las vacas 170 g.,"$ 2.100,00",,,,,
2026-06-15,Medallón de arveja Felices las Vacas chickenvil party 2 uni,"$ 3.305,00",,,,,
2026-06-15,Medallón de arveja Felices las Vacas karnevil party 2 uni,"$ 2.725,00",,,,,
2026-06-15,Medallón de soja Felices las Vacas big classic 2 uni,"$ 3.379,00",,,,,
2026-06-15,Muzzalmendra 500 Gr Felices Las Vacas,,,,,$8.200,
2026-06-15,Muzzalmendra vegana Felices Las Vacas 500 g.,"$ 7.510,00",,,,,
2026-06-15,Pepas de membirllo Felices las Vacas 300 grs,"$ 3.099,00",,,,,
2026-06-15,Postre plant ba de chocolate Felices las Vacas 125 g.,"$ 1.850,00",,,,,
2026-06-15,Postre plant bas de dulce de leche Felices las Vacas 125 g.,"$ 1.779,00",,,,,
2026-06-15,Postrecito Felices Las Vacas Sabor Chocolate 125grs,,"$$1.790,00",,,,
2026-06-15,Postrecito Felices Las Vacas Sabor Dulce De Leche 125grs,,"$$1.569,00",,,,
2026-06-15,Producto Untable A Base De Almendras Felices Las Vacas Clásico 200grs,,"$$2.590,00",,,,
2026-06-15,Producto Untable A Base De Almendras Felices Las Vacas Sabor Cheddar 200grs,,"$$2.590,00",,,,
2026-06-15,Producto Untable A Base De Almendras Felices Las Vacas Sabor Jamón Serrano 200grs,,"$$2.290,00",,,,
2026-06-15,Producto Vegetal Cremoso Felices Las Vacas Cilindro 500grs,,"$$7.190,00",,,,
2026-06-15,Queso En Hebras Sabor Mix Vegano Felices Las Vacas 150g,,,,,$4.200,
2026-06-15,Queso Vegano Cheddar En Fetas Felices Las Vacas 150g,,,"$2.885,00",,,
2026-06-15,Queso Vegano Danbo En Fetas Felices Las Vacas 150g,,,"$2.885,00",,,
2026-06-15,Queso Vegano En Hebras Mix De Quesos Felices Las Vacas 150g,,,"$3.925,00",,,
2026-06-15,Queso Vegano En Hebras Reggianito Felices Las Vacas 150g,,,"$3.925,00",,,
2026-06-15,Queso Vegano FELICES LAS VACAS Cremoso Felices 500 Gr,,,"$7.849,00",,,
2026-06-15,Queso Vegano FELICES LAS VACAS Mozzarella 500 Gr,,,"$7.511,00",,,
2026-06-15,Queso Vegano FELICES LAS VACAS Provolone 250 Gr,,,"$5.939,00",,,
2026-06-15,Queso Vegano Muzzoliva Felices Las Vacas 500g,,,"$9.349,00",,,
2026-06-15,Queso cheddar en fetas Felices las Vacas 150 g.,"$ 2.669,00",,,,,
2026-06-15,Queso de almendra con oliva muzzoliva Felices las Vacas 500 grs,"$ 8.390,00",,,,,
2026-06-15,Untabla clásico cremoso Felices las vacas 200 g.,"$ 3.050,00",,,,,
2026-06-15,Untable A Base De Almendras Felices Las Vacas Sabor Dulce De Leche 250grs,,"$$2.469,00",,,,
2026-06-15,Untable fantastique finas hierbas Felices las vacas 200 g.,"$ 3.365,00",,,,,
2026-06-15,Yogur plant bas colchón de frutos de bosque Felices las Vacas 125 g.,"$ 1.949,00",,,,,
2026-06-15,Yogur plant bas colchón mango y maracuya Felices las Vacas 125 g.,"$ 2.050,00",,,,,
2026-06-15,Yogurt Sabor Natural Vegano Felices Las Vacas 170g,,,,,$2.300,
