fecha,producto,carrefour,coope,coto,dia,disco,vea
2026-07-25,Alimento A Base De Plantas Chicken Mila Not Chicken 220g,,,"$6.757,00",,,
2026-07-25,Alimento A Base De Plantas Milanesas Con Semillas Not Mila 220g,,,"$5.900,00",,,
2026-07-25,Barra de Proteína Crunchy Sabor Popcorn 35 Grs Notprotein Bar,,,,,"$2.000,00",
2026-07-25,Barra de Proteína NotCo Crunchy Sabor Choco Lemon 35 Grs,,,,,"$2.050,00",
2026-07-25,Barra de Proteína Sabor Almond Salted Caramel 45 Grs Notprotein Bar,,,,,"$2.450,00",$2.290
2026-07-25,Barra de Proteína Sabor Berry Pie 45 Grs Notprotein Bar,,,,,"$2.450,00",$2.290
2026-07-25,Barra de Proteína Sabor Chocolate Brownie 45 Grs Notprotein Bar,,,,,"$2.450,00",$2.290
2026-07-25,Barra proteica Not Protein almond salted 45 grs,"$ 1.575,00",,,,,
2026-07-25,Barra proteica Not Protein barry pie 45 grs,"$ 1.575,00",,,,,
2026-07-25,Barra proteica Not Protein chocolate 45 grs,"$ 1.575,00",,,,,
2026-07-25,Barra proteica NotProtein Crunchy Chocomani 35 grs,"$ 1.850,00",,,,,
2026-07-25,Barra proteíca Crunchy Chocolemon Notprotein 35 grs,"$ 1.850,00",,,,,
2026-07-25,Barra proteíca Notprotein Crunchy Netflix 35 grs,"$ 1.850,00",,,,,
2026-07-25,Bebida Vegetal NOT MILK Original X 1 Lt,,,"$3.701,75",,,
2026-07-25,Bebida Vegetal Sabor Avena 1 Lts Not Milk,,,,,"$6.300,00",
2026-07-25,Bebida a base de avena NOT MILK 1L,,,"$3.701,75",,,
2026-07-25,Burger Crispy 2 Un X 100 Gr Not Chicken,,,,,"$6.800,00",
2026-07-25,Carne Vegana Sabor Tradicional Parrillera x 2 Un 220 Grs Notburguer,,,,,"$8.000,00",$7.450
2026-07-25,Chorizo a base de planta NotChorixo 240 grs,"$ 10.100,00",,,,,
2026-07-25,Hamburguesa Vegana Quick x 2 Un 130 Grs Notburguer,,,,,"$3.800,00",$3.550
2026-07-25,Leche de avena Not Milk tetra 1 lt,"$ 3.417,00",,,,,
2026-07-25,Leche plant based Not Milk original tetra 1lt,"$ 3.417,00",,,,,
2026-07-25,Medallon Not chicken burger flow pack x2 80 g.,"$ 5.089,00",,,,,
2026-07-25,Medallon Notchicken Burger 160g (2u),,,"$5.191,00",,,
2026-07-25,Medallon Notchicken Burger Crispy 200g (2u),,,"$6.737,00",,,
2026-07-25,Medallones Notco Not Chicken Crispy Rellenos Espinaca X2 240grs,,"$6.790,00",,,,
2026-07-25,Medallones Notco Not Chicken Rellenos Champis X2 120grs,,"$6.990,00",,,,
